StatsCode,Geoname,Quality,Altitude,rate,year_range,gender,age_range,condition
52520,Dalwallinu (S),Poor,300.0,22.87944459260621,2017-18,males , 2-17,overweight or obese
52590,Dandaragan (S),Poor,160.0,34.16203453059031,2017-18,males , 2-17,overweight or obese
52660,Dardanup (S),Good,258.0,28.915424561588416,2017-18,males , 2-17,overweight or obese
52730,Denmark (S),Good,33.0,28.01830585595887,2017-18,males , 2-17,overweight or obese
52870,Donnybrook-Balingup (S),Good,304.0,29.430186860432762,2017-18,males , 2-17,overweight or obese
53150,East Fremantle (T),Good,41.0,16.797344077400318,2017-18,males , 2-17,overweight or obese
53290,Esperance (S),Good,170.0,29.37593169999848,2017-18,males , 2-17,overweight or obese
53430,Fremantle (C),Good,26.0,23.194521814439884,2017-18,males , 2-17,overweight or obese
53570,Gingin (S),Poor,60.0,29.84861270368002,2017-18,males , 2-17,overweight or obese
53640,Gnowangerup (S),Poor,264.0,34.2875294227999,2017-18,males , 2-17,overweight or obese
53780,Gosnells (C),Good,21.0,26.9228533257042,2017-18,males , 2-17,overweight or obese
53800,Greater Geraldton (C),Good,169.0,29.971895269438008,2017-18,males , 2-17,overweight or obese
53990,Harvey (S),Good,222.0,29.12136050759736,2017-18,males , 2-17,overweight or obese
54060,Irwin (S),Good,75.0,28.065415944506455,2017-18,males , 2-17,overweight or obese
54130,Jerramungup (S),Poor,218.0,26.484149738523907,2017-18,males , 2-17,overweight or obese
54170,Joondalup (C),Good,32.0,23.412894982746664,2017-18,males , 2-17,overweight or obese
54200,Kalamunda (S),Good,368.0,24.440826690525537,2017-18,males , 2-17,overweight or obese
54280,Kalgoorlie/Boulder (C),Good,201.0,27.855713857024288,2017-18,males , 2-17,overweight or obese
54340,Katanning (S),Good,286.0,28.221583942844518,2017-18,males , 2-17,overweight or obese
54410,Kellerberrin (S),Poor,290.0,26.89771915941126,2017-18,males , 2-17,overweight or obese
54550,Kojonup (S),Poor,322.0,29.150680647958538,2017-18,males , 2-17,overweight or obese
54830,Kwinana (C),Good,44.0,26.873866163637487,2017-18,males , 2-17,overweight or obese
54900,Lake Grace (S),Poor,364.0,30.07587458153545,2017-18,males , 2-17,overweight or obese
55110,Mandurah (C),Good,6.0,26.330133910271293,2017-18,males , 2-17,overweight or obese
55180,Manjimup (S),Acceptable,160.0,29.089945729725905,2017-18,males , 2-17,overweight or obese
55320,Melville (C),Good,32.0,21.7553619105532,2017-18,males , 2-17,overweight or obese
55460,Merredin (S),Poor,381.0,25.56906215474512,2017-18,males , 2-17,overweight or obese
55600,Moora (S),Poor,249.0,25.197882420572885,2017-18,males , 2-17,overweight or obese
55740,Mosman Park (T),Acceptable,27.0,22.42958139258437,2017-18,males , 2-17,overweight or obese
56090,Mundaring (S),Acceptable,290.0,24.918697937742664,2017-18,males , 2-17,overweight or obese
56230,Murray (S),Good,83.0,27.32621665910379,2017-18,males , 2-17,overweight or obese
56300,Nannup (S),Poor,108.0,33.58578313964965,2017-18,males , 2-17,overweight or obese
56460,Narrogin (S),Good,307.0,30.30909617096412,2017-18,males , 2-17,overweight or obese
56580,Nedlands (C),Poor,23.0,20.081077805713427,2017-18,males , 2-17,overweight or obese
56730,Northam (S),Good,168.0,27.909499751691943,2017-18,males , 2-17,overweight or obese
56790,Northampton (S),Poor,221.0,33.548622331877,2017-18,males , 2-17,overweight or obese
56930,Peppermint Grove (S),Poor,23.0,21.97049749733662,2017-18,males , 2-17,overweight or obese
57080,Perth (C),Poor,19.0,26.806190114561254,2017-18,males , 2-17,overweight or obese
57140,Pingelly (S),Poor,353.0,32.367531547074734,2017-18,males , 2-17,overweight or obese
57210,Plantagenet (S),Good,203.0,27.806551183192493,2017-18,males , 2-17,overweight or obese
57280,Port Hedland (T),Good,78.0,23.26111098947515,2017-18,males , 2-17,overweight or obese
57350,Quairading (S),Poor,257.0,36.31928462194581,2017-18,males , 2-17,overweight or obese
57490,Rockingham (C),Good,4.0,26.409012813880473,2017-18,males , 2-17,overweight or obese
57700,Serpentine-Jarrahdale (S),Good,263.0,24.994327758404275,2017-18,males , 2-17,overweight or obese
57840,South Perth (C),Good,20.0,22.036527299403446,2017-18,males , 2-17,overweight or obese
57910,Stirling (C),Good,20.0,23.62261161589509,2017-18,males , 2-17,overweight or obese
57980,Subiaco (C),Acceptable,21.0,29.96616383658717,2017-18,males , 2-17,overweight or obese
58050,Swan (C),Good,251.0,27.011494606785515,2017-18,males , 2-17,overweight or obese
58330,Toodyay (S),Good,322.0,33.971453476879,2017-18,males , 2-17,overweight or obese
58510,Victoria Park (T),Good,16.0,26.96528226938986,2017-18,males , 2-17,overweight or obese
58570,Vincent (C),Poor,35.0,21.891925762229818,2017-18,males , 2-17,overweight or obese
58610,Wagin (S),Poor,298.0,32.03381827622367,2017-18,males , 2-17,overweight or obese
58760,Wanneroo (C),Good,50.0,26.030633071295796,2017-18,males , 2-17,overweight or obese
58820,Waroona (S),Good,31.0,30.394152106162153,2017-18,males , 2-17,overweight or obese
59310,Wongan-Ballidu (S),Poor,304.0,28.23396862413798,2017-18,males , 2-17,overweight or obese
60210,Break O'Day (M),Good,509.0,32.944747666947215,2017-18,males , 2-17,overweight or obese
60410,Brighton (M),Good,48.0,27.714794017619266,2017-18,males , 2-17,overweight or obese
60610,Burnie (C),Good,355.0,28.434565350213166,2017-18,males , 2-17,overweight or obese
60810,Central Coast (M),Good,251.0,29.436019924728814,2017-18,males , 2-17,overweight or obese
61010,Central Highlands (M),Good,840.0,41.373375742811035,2017-18,males , 2-17,overweight or obese
61210,Circular Head (M),Good,172.0,29.50430007757646,2017-18,males , 2-17,overweight or obese
61410,Clarence (C),Good,174.0,27.51306673698806,2017-18,males , 2-17,overweight or obese
61510,Derwent Valley (M),Good,591.0,27.31940909164198,2017-18,males , 2-17,overweight or obese
61610,Devonport (C),Good,246.0,27.47968224772079,2017-18,males , 2-17,overweight or obese
61810,Dorset (M),Good,218.0,27.101628929870984,2017-18,males , 2-17,overweight or obese
62210,George Town (M),Good,135.0,26.633125907670905,2017-18,males , 2-17,overweight or obese
62410,Glamorgan/Spring Bay (M),Good,52.0,26.587898374943148,2017-18,males , 2-17,overweight or obese
62610,Glenorchy (C),Good,550.0,27.618326297011027,2017-18,males , 2-17,overweight or obese
62810,Hobart (C),Good,170.0,27.187007292589517,2017-18,males , 2-17,overweight or obese
63010,Huon Valley (M),Good,475.0,27.503675279063668,2017-18,males , 2-17,overweight or obese
63210,Kentish (M),Good,567.0,28.874417203187683,2017-18,males , 2-17,overweight or obese
63610,Kingborough (M),Good,281.0,27.700387456911848,2017-18,males , 2-17,overweight or obese
63810,Latrobe (M),Good,68.0,27.060117815687562,2017-18,males , 2-17,overweight or obese
64010,Launceston (C),Good,383.0,28.476169740957797,2017-18,males , 2-17,overweight or obese
64210,Meander Valley (M),Good,666.0,29.28169619402234,2017-18,males , 2-17,overweight or obese
64610,Northern Midlands (M),Good,201.0,29.042676409221716,2017-18,males , 2-17,overweight or obese
64810,Sorell (M),Good,197.0,26.914298508345198,2017-18,males , 2-17,overweight or obese
65010,Southern Midlands (M),Good,520.0,27.937843243528445,2017-18,males , 2-17,overweight or obese
65210,Tasman (M),Good,178.0,27.21537874308605,2017-18,males , 2-17,overweight or obese
65410,Waratah/Wynyard (M),Good,558.0,30.699689078914297,2017-18,males , 2-17,overweight or obese
65810,West Tamar (M),Good,135.0,28.497888895469934,2017-18,males , 2-17,overweight or obese
72200,Katherine (T),Good,176.0,27.335878053720414,2017-18,males , 2-17,overweight or obese
72300,Litchfield (M),Good,37.0,25.246485183837027,2017-18,males , 2-17,overweight or obese
72800,Palmerston (C),Good,31.0,26.83890249683457,2017-18,males , 2-17,overweight or obese
10050,Albury (C),Good,329.0,24.973482242413883,2014-15,males , 2-17,overweight or obese
10250,Ballina (A),Good,3.0,23.72602152440863,2014-15,males , 2-17,overweight or obese
10300,Balranald (A),Poor,66.0,30.791993539192802,2014-15,males , 2-17,overweight or obese
10470,Bathurst Regional (A),Good,735.0,25.048184784466617,2014-15,males , 2-17,overweight or obese
10550,Bega Valley (A),Good,143.0,23.735305236211865,2014-15,males , 2-17,overweight or obese
10600,Bellingen (A),Good,774.0,23.028454901644704,2014-15,males , 2-17,overweight or obese
10650,Berrigan (A),Acceptable,111.0,25.924369109212368,2014-15,males , 2-17,overweight or obese
10750,Blacktown (C),Good,29.0,30.013847054990386,2014-15,males , 2-17,overweight or obese
10800,Bland (A),Good,317.0,26.861278096295198,2014-15,males , 2-17,overweight or obese
10850,Blayney (A),Good,731.0,25.495283947254407,2014-15,males , 2-17,overweight or obese
10900,Blue Mountains (C),Good,780.0,24.44426333554965,2014-15,males , 2-17,overweight or obese
10950,Bogan (A),Poor,192.0,28.116338889007015,2014-15,males , 2-17,overweight or obese
11100,Botany Bay (C),Good,8.0,28.244764464741266,2014-15,males , 2-17,overweight or obese
11250,Broken Hill (C),Good,312.0,29.451895810793665,2014-15,males , 2-17,overweight or obese
11300,Burwood (A),Poor,35.0,26.987841087653596,2014-15,males , 2-17,overweight or obese
11350,Byron (A),Good,7.0,23.75068343140791,2014-15,males , 2-17,overweight or obese
11400,Cabonne (A),Poor,595.0,26.73739608264897,2014-15,males , 2-17,overweight or obese
11450,Camden (A),Good,104.0,26.145652857098664,2014-15,males , 2-17,overweight or obese
11500,Campbelltown (C),Good,142.0,28.71883670665558,2014-15,males , 2-17,overweight or obese
11520,Canada Bay (A),Good,12.0,24.914693869993187,2014-15,males , 2-17,overweight or obese
11600,Carrathool (A),Poor,110.0,26.837219083361305,2014-15,males , 2-17,overweight or obese
11700,Central Darling (A),Poor,94.0,29.451895810793665,2014-15,males , 2-17,overweight or obese
11720,Cessnock (C),Good,350.0,28.084566658277843,2014-15,males , 2-17,overweight or obese
11730,Clarence Valley (A),Good,53.0,24.698197463537376,2014-15,males , 2-17,overweight or obese
11750,Cobar (A),Good,187.0,28.11633888900702,2014-15,males , 2-17,overweight or obese
11800,Coffs Harbour (C),Good,160.0,24.082587353641305,2014-15,males , 2-17,overweight or obese
12000,Coolamon (A),Poor,226.0,26.34936381503249,2014-15,males , 2-17,overweight or obese
12150,Coonamble (A),Good,165.0,28.11273747028601,2014-15,males , 2-17,overweight or obese
13510,Cootamundra-Gundagai Regional(A),Good,222.0,27.54518653518476,2014-15,males , 2-17,overweight or obese
12350,Cowra (A),Acceptable,347.0,27.19056817517629,2014-15,males , 2-17,overweight or obese
12700,Dungog (A),Good,128.0,25.670919820173182,2014-15,males , 2-17,overweight or obese
12750,Eurobodalla (A),Good,305.0,23.77976155556114,2014-15,males , 2-17,overweight or obese
12850,Fairfield (C),Good,33.0,32.26434815483807,2014-15,males , 2-17,overweight or obese
12900,Forbes (A),Good,228.0,27.110762440502533,2014-15,males , 2-17,overweight or obese
12950,Gilgandra (A),Good,292.0,27.42236740410494,2014-15,males , 2-17,overweight or obese
13010,Glen Innes Severn (A),Good,1120.0,27.0611512200144,2014-15,males , 2-17,overweight or obese
13310,Goulburn Mulwaree (A),Acceptable,638.0,25.705625389975545,2014-15,males , 2-17,overweight or obese
13340,Greater Hume Shire (A),Acceptable,269.0,24.434880816452274,2014-15,males , 2-17,overweight or obese
13450,Griffith (C),Acceptable,122.0,27.41760171739079,2014-15,males , 2-17,overweight or obese
13550,Gunnedah (A),Good,404.0,27.90611628225735,2014-15,males , 2-17,overweight or obese
13660,Gwydir (A),Poor,370.0,28.61280841410835,2014-15,males , 2-17,overweight or obese
13800,Hawkesbury (C),Good,250.0,25.318382189321007,2014-15,males , 2-17,overweight or obese
13850,Hay (A),Good,91.0,30.791993539192802,2014-15,males , 2-17,overweight or obese
14000,Hornsby (A),Good,13.0,23.988613781087004,2014-15,males , 2-17,overweight or obese
14100,Hunters Hill (A),Acceptable,40.0,20.868526017795556,2014-15,males , 2-17,overweight or obese
14200,Inverell (A),Acceptable,494.0,26.717933392790318,2014-15,males , 2-17,overweight or obese
14300,Junee (A),Good,319.0,27.53021093838895,2014-15,males , 2-17,overweight or obese
14350,Kempsey (A),Good,71.0,27.08000374872016,2014-15,males , 2-17,overweight or obese
14400,Kiama (A),Good,60.0,21.33028501237713,2014-15,males , 2-17,overweight or obese
14500,Ku-ring-gai (A),Good,135.0,21.41222909030052,2014-15,males , 2-17,overweight or obese
14550,Kyogle (A),Acceptable,222.0,27.579561930979764,2014-15,males , 2-17,overweight or obese
14600,Lachlan (A),Good,204.0,27.115117720669918,2014-15,males , 2-17,overweight or obese
14650,Lake Macquarie (C),Good,54.0,25.836859585943703,2014-15,males , 2-17,overweight or obese
14700,Lane Cove (A),Acceptable,51.0,22.42855674323993,2014-15,males , 2-17,overweight or obese
14750,Leeton (A),Good,132.0,27.35572960198415,2014-15,males , 2-17,overweight or obese
14850,Lismore (C),Good,11.0,24.804262834819866,2014-15,males , 2-17,overweight or obese
14870,Lithgow (C),Good,1098.0,27.35214459598396,2014-15,males , 2-17,overweight or obese
14900,Liverpool (C),Good,15.0,29.892461232698132,2014-15,males , 2-17,overweight or obese
14920,Liverpool Plains (A),Good,329.0,27.09391934844939,2014-15,males , 2-17,overweight or obese
14950,Lockhart (A),Poor,214.0,26.149568853127402,2014-15,males , 2-17,overweight or obese
15050,Maitland (C),Good,4.0,25.410096029284368,2014-15,males , 2-17,overweight or obese
15270,Mid-Western Regional (A),Good,520.0,24.815395086822083,2014-15,males , 2-17,overweight or obese
15300,Moree Plains (A),Good,186.0,28.815914965525025,2014-15,males , 2-17,overweight or obese
15350,Mosman (A),Good,31.0,20.27215636527913,2014-15,males , 2-17,overweight or obese
15560,Murrumbidgee (A),Poor,114.0,26.56757433943601,2014-15,males , 2-17,overweight or obese
15650,Muswellbrook (A),Good,307.0,26.670705639596545,2014-15,males , 2-17,overweight or obese
15700,Nambucca (A),Good,389.0,26.066191575250976,2014-15,males , 2-17,overweight or obese
15750,Narrabri (A),Good,222.0,28.828640979788513,2014-15,males , 2-17,overweight or obese
15800,Narrandera (A),Good,154.0,27.416528195070423,2014-15,males , 2-17,overweight or obese
15850,Narromine (A),Good,225.0,27.422367404104932,2014-15,males , 2-17,overweight or obese
15900,Newcastle (C),Good,16.0,25.983068814963787,2014-15,males , 2-17,overweight or obese
15950,North Sydney (A),Good,84.0,20.92440514633783,2014-15,males , 2-17,overweight or obese
16100,Oberon (A),Acceptable,1162.0,26.37861273749129,2014-15,males , 2-17,overweight or obese
16150,Orange (C),Good,926.0,26.776712529802648,2014-15,males , 2-17,overweight or obese
16200,Parkes (A),Good,265.0,26.70837069034472,2014-15,males , 2-17,overweight or obese
16260,Parramatta (C),Good,17.0,27.622357742051573,2014-15,males , 2-17,overweight or obese
16350,Penrith (C),Good,31.0,28.287509105534255,2014-15,males , 2-17,overweight or obese
16380,Port Macquarie-Hastings (A),Good,365.0,23.526378944688958,2014-15,males , 2-17,overweight or obese
16550,Randwick (C),Good,27.0,25.775884238111015,2014-15,males , 2-17,overweight or obese
16610,Richmond Valley (A),Good,58.0,26.828207431628343,2014-15,males , 2-17,overweight or obese
16650,Rockdale (C),Good,4.0,26.082202582706962,2014-15,males , 2-17,overweight or obese
16700,Ryde (C),Good,84.0,24.790133318524628,2014-15,males , 2-17,overweight or obese
16900,Shellharbour (C),Good,125.0,25.97307967540644,2014-15,males , 2-17,overweight or obese
16950,Shoalhaven (C),Good,186.0,25.379055575142136,2014-15,males , 2-17,overweight or obese
17000,Singleton (A),Good,480.0,25.312338837305802,2014-15,males , 2-17,overweight or obese
17100,Strathfield (A),Acceptable,35.0,26.800764726708938,2014-15,males , 2-17,overweight or obese
17150,Sutherland Shire (A),Good,61.0,24.76798050229715,2014-15,males , 2-17,overweight or obese
17200,Sydney (C),Good,69.0,25.61758954889607,2014-15,males , 2-17,overweight or obese
17310,Tamworth Regional (A),Good,369.0,26.45941289560922,2014-15,males , 2-17,overweight or obese
17350,Temora (A),Good,277.0,27.545186535184758,2014-15,males , 2-17,overweight or obese
17400,Tenterfield (A),Good,930.0,27.0611512200144,2014-15,males , 2-17,overweight or obese
17420,The Hills Shire (A),Good,116.0,24.453989025836055,2014-15,males , 2-17,overweight or obese
17550,Tweed (A),Good,11.0,24.821505795195996,2014-15,males , 2-17,overweight or obese
17620,Upper Hunter Shire (A),Good,602.0,24.763943004654035,2014-15,males , 2-17,overweight or obese
17640,Upper Lachlan Shire (A),Poor,908.0,24.39118312304125,2014-15,males , 2-17,overweight or obese
17650,Uralla (A),Acceptable,759.0,24.620956408458262,2014-15,males , 2-17,overweight or obese
17750,Wagga Wagga (C),Good,220.0,25.716724519380975,2014-15,males , 2-17,overweight or obese
17850,Walcha (A),Good,1065.0,25.07618121601121,2014-15,males , 2-17,overweight or obese
17950,Warren (A),Poor,171.0,28.068321080829577,2014-15,males , 2-17,overweight or obese
18020,Warrumbungle Shire (A),Acceptable,568.0,26.951756451589386,2014-15,males , 2-17,overweight or obese
18050,Waverley (A),Good,93.0,22.57534148418056,2014-15,males , 2-17,overweight or obese
18100,Weddin (A),Good,345.0,26.86271884309116,2014-15,males , 2-17,overweight or obese
18200,Wentworth (A),Good,49.0,30.791993539192802,2014-15,males , 2-17,overweight or obese
18250,Willoughby (C),Good,108.0,23.57125759253914,2014-15,males , 2-17,overweight or obese
18350,Wingecarribee (A),Good,704.0,24.14326224309694,2014-15,males , 2-17,overweight or obese
